leaf_task_id,content_id,unsupported_reason,target_family,hotspot_lane,notes
W6-PAR-05E1,trait:oath_of_devotion,missing_runtime_hook_family,trait_meta_proficiency_options,data,"retargeted from E2: options, proficiencies, subclass scaffolding, or class-support meta"
W6-PAR-05E1,trait:oath_of_glory,missing_runtime_hook_family,trait_meta_proficiency_options,data,"retargeted from E2: options, proficiencies, subclass scaffolding, or class-support meta"
W6-PAR-05E1,trait:oath_of_redemption,missing_runtime_hook_family,trait_meta_proficiency_options,data,"retargeted from E2: options, proficiencies, subclass scaffolding, or class-support meta"
W6-PAR-05E1,trait:oath_of_the_ancients,missing_runtime_hook_family,trait_meta_proficiency_options,data,"retargeted from E2: options, proficiencies, subclass scaffolding, or class-support meta"
W6-PAR-05E1,trait:oath_of_the_crown,missing_runtime_hook_family,trait_meta_proficiency_options,data,"retargeted from E2: options, proficiencies, subclass scaffolding, or class-support meta"
W6-PAR-05E1,trait:oath_of_the_noble_genies,missing_runtime_hook_family,trait_meta_proficiency_options,data,"retargeted from E2: options, proficiencies, subclass scaffolding, or class-support meta"
W6-PAR-05E1,trait:oath_of_the_watchers,missing_runtime_hook_family,trait_meta_proficiency_options,data,"retargeted from E2: options, proficiencies, subclass scaffolding, or class-support meta"
W6-PAR-05E1,trait:oath_of_vengeance,missing_runtime_hook_family,trait_meta_proficiency_options,data,"retargeted from E2: options, proficiencies, subclass scaffolding, or class-support meta"
W6-PAR-05E1,trait:oath_spells,missing_runtime_hook_family,trait_meta_proficiency_options,data,"retargeted from E2: options, proficiencies, subclass scaffolding, or class-support meta"
W6-PAR-05E1,trait:oathbreaker,missing_runtime_hook_family,trait_meta_proficiency_options,data,"retargeted from E2: options, proficiencies, subclass scaffolding, or class-support meta"
W6-PAR-05G1D,trait:oketra_s_blessing,missing_runtime_hook_family,trait_survival_recovery_support,data,"survival, recovery, or resilience support family"
W6-PAR-05G1,trait:opportunist,missing_runtime_hook_family,trait_reaction_retaliation,data,"retargeted from E2: reaction, retaliation, or trigger-window combat behavior"
W6-PAR-05E1,trait:order_of_scribes,missing_runtime_hook_family,trait_meta_proficiency_options,data,"retargeted from E2: options, proficiencies, subclass scaffolding, or class-support meta"
W6-PAR-05G1,trait:order_s_wrath,missing_runtime_hook_family,trait_reaction_retaliation,data,"retargeted from E2: reaction, retaliation, or trigger-window combat behavior"
W6-PAR-05H2,trait:otherworldly_wings,missing_runtime_hook_family,trait_transform_world,data,"retargeted from E2: transform, form-state, or world-linked behavior"
W6-PAR-05E1,trait:path_of_the_ancestral_guardian,missing_runtime_hook_family,trait_meta_proficiency_options,data,"retargeted from E2: options, proficiencies, subclass scaffolding, or class-support meta"
W6-PAR-05E1,trait:path_of_the_battlerager,missing_runtime_hook_family,trait_meta_proficiency_options,data,"retargeted from E2: options, proficiencies, subclass scaffolding, or class-support meta"
W6-PAR-05E1,trait:path_of_the_beast,missing_runtime_hook_family,trait_meta_proficiency_options,data,"retargeted from E2: options, proficiencies, subclass scaffolding, or class-support meta"
W6-PAR-05E1,trait:path_of_the_berserker,missing_runtime_hook_family,trait_meta_proficiency_options,data,"retargeted from E2: options, proficiencies, subclass scaffolding, or class-support meta"
W6-PAR-05E1,trait:path_of_the_giant,missing_runtime_hook_family,trait_meta_proficiency_options,data,"retargeted from E2: options, proficiencies, subclass scaffolding, or class-support meta"
W6-PAR-05E1,trait:path_of_the_storm_herald,missing_runtime_hook_family,trait_meta_proficiency_options,data,"retargeted from E2: options, proficiencies, subclass scaffolding, or class-support meta"
W6-PAR-05E1,trait:path_of_the_totem_warrior,missing_runtime_hook_family,trait_meta_proficiency_options,data,"retargeted from E2: options, proficiencies, subclass scaffolding, or class-support meta"
W6-PAR-05E1,trait:path_of_the_wild_heart,missing_runtime_hook_family,trait_meta_proficiency_options,data,"retargeted from E2: options, proficiencies, subclass scaffolding, or class-support meta"
W6-PAR-05E1,trait:path_of_the_world_tree,missing_runtime_hook_family,trait_meta_proficiency_options,data,"retargeted from E2: options, proficiencies, subclass scaffolding, or class-support meta"
W6-PAR-05G2,trait:perfect_focus,missing_runtime_hook_family,trait_resource_turn_gated,data,"retargeted from E2: resource, activation, or turn-gated runtime behavior"
W6-PAR-05G1D,trait:perfect_self,missing_runtime_hook_family,trait_survival_recovery_support,data,"survival, recovery, or resilience support family"
W6-PAR-05H1,trait:perfected_bond,missing_runtime_hook_family,trait_summon_companion_mount,data,"retargeted from E2: summon, companion, familiar, or mount behavior"
W6-PAR-05F1,trait:persistent_rage,missing_runtime_hook_family,trait_passive_defense_support,data,retargeted from E2: passive defense or support behavior
W6-PAR-05E1,trait:phantom,missing_runtime_hook_family,trait_meta_proficiency_options,data,"retargeted from E2: options, proficiencies, subclass scaffolding, or class-support meta"
W6-PAR-05G1,trait:planar_warrior,missing_runtime_hook_family,trait_reaction_retaliation,data,"retargeted from E2: reaction, retaliation, or trigger-window combat behavior"
W6-PAR-05G2,trait:poison_cost_1d6,missing_runtime_hook_family,trait_resource_turn_gated,data,"retargeted from E2: resource, activation, or turn-gated runtime behavior"
W6-PAR-05G2,trait:portent,missing_runtime_hook_family,trait_resource_turn_gated,data,"retargeted from E2: resource, activation, or turn-gated runtime behavior"
W6-PAR-05E1,trait:primal_path,missing_runtime_hook_family,trait_meta_proficiency_options,data,"retargeted from E2: options, proficiencies, subclass scaffolding, or class-support meta"
W6-PAR-05G2,trait:primeval_awareness,missing_runtime_hook_family,trait_resource_turn_gated,data,"retargeted from E2: resource, activation, or turn-gated runtime behavior"
W6-PAR-05G2,trait:psi_bolstered_knack,missing_runtime_hook_family,trait_resource_turn_gated,data,"retargeted from E2: resource, activation, or turn-gated runtime behavior"
W6-PAR-05G2,trait:psi_powered_leap,missing_runtime_hook_family,trait_resource_turn_gated,data,"retargeted from E2: resource, activation, or turn-gated runtime behavior"
W6-PAR-05E1,trait:psi_warrior,missing_runtime_hook_family,trait_meta_proficiency_options,data,"retargeted from E2: options, proficiencies, subclass scaffolding, or class-support meta"
W6-PAR-05G2,trait:psionic_power,missing_runtime_hook_family,trait_resource_turn_gated,data,"retargeted from E2: resource, activation, or turn-gated runtime behavior"
W6-PAR-05G1,trait:psychic_blades,missing_runtime_hook_family,trait_reaction_retaliation,data,"retargeted from E2: reaction, retaliation, or trigger-window combat behavior"
W6-PAR-05E1,trait:psychic_spells,missing_runtime_hook_family,trait_meta_proficiency_options,data,"retargeted from E2: options, proficiencies, subclass scaffolding, or class-support meta"
W6-PAR-05G2,trait:psychic_teleportation,missing_runtime_hook_family,trait_resource_turn_gated,data,"retargeted from E2: resource, activation, or turn-gated runtime behavior"
W6-PAR-05G2,trait:psychic_whispers,missing_runtime_hook_family,trait_resource_turn_gated,data,"retargeted from E2: resource, activation, or turn-gated runtime behavior"
W6-PAR-05F1,trait:purity_of_body,missing_runtime_hook_family,trait_passive_defense_support,data,retargeted from E2: passive defense or support behavior
W6-PAR-05E1,trait:purple_dragon_knight_banneret,missing_runtime_hook_family,trait_meta_proficiency_options,data,"retargeted from E2: options, proficiencies, subclass scaffolding, or class-support meta"
W6-PAR-05E1,trait:pyromancer_psk,missing_runtime_hook_family,trait_meta_proficiency_options,data,"retargeted from E2: options, proficiencies, subclass scaffolding, or class-support meta"
W6-PAR-05G2,trait:radiance_of_the_dawn,missing_runtime_hook_family,trait_resource_turn_gated,data,"retargeted from E2: resource, activation, or turn-gated runtime behavior"
W6-PAR-05F1,trait:radiant_fire,missing_runtime_hook_family,trait_passive_defense_support,data,retargeted from E2: passive defense or support behavior
W6-PAR-05G1D,trait:rallying_cry,missing_runtime_hook_family,trait_survival_recovery_support,data,"survival, recovery, or resilience support family"
W6-PAR-05E1,trait:ranger_archetype,missing_runtime_hook_family,trait_meta_proficiency_options,data,"retargeted from E2: options, proficiencies, subclass scaffolding, or class-support meta"
W6-PAR-05G1D,trait:reclaim_potential,missing_runtime_hook_family,trait_survival_recovery_support,data,"survival, recovery, or resilience support family"
W6-PAR-05G2,trait:relentless,missing_runtime_hook_family,trait_resource_turn_gated,data,"retargeted from E2: resource, activation, or turn-gated runtime behavior"
W6-PAR-05G1,trait:relentless_avenger,missing_runtime_hook_family,trait_reaction_retaliation,data,"retargeted from E2: reaction, retaliation, or trigger-window combat behavior"
W6-PAR-05G1D,trait:relentless_rage,missing_runtime_hook_family,trait_survival_recovery_support,data,"survival, recovery, or resilience support family"
W6-PAR-05G1,trait:rend_mind,missing_runtime_hook_family,trait_reaction_retaliation,data,"retargeted from E2: reaction, retaliation, or trigger-window combat behavior"
W6-PAR-05E1,trait:restriction_dwarves_only,missing_runtime_hook_family,trait_meta_proficiency_options,data,"retargeted from E2: options, proficiencies, subclass scaffolding, or class-support meta"
W6-PAR-05E1,trait:restriction_knighthood,missing_runtime_hook_family,trait_meta_proficiency_options,data,"retargeted from E2: options, proficiencies, subclass scaffolding, or class-support meta"
W6-PAR-05G1D,trait:rhonas_s_blessing,missing_runtime_hook_family,trait_survival_recovery_support,data,"survival, recovery, or resilience support family"
W6-PAR-05E1,trait:ritual_adept,missing_runtime_hook_family,trait_meta_proficiency_options,data,"retargeted from E2: options, proficiencies, subclass scaffolding, or class-support meta"
W6-PAR-05E1,trait:roguish_archetype,missing_runtime_hook_family,trait_meta_proficiency_options,data,"retargeted from E2: options, proficiencies, subclass scaffolding, or class-support meta"
W6-PAR-05E1,trait:rune_knight,missing_runtime_hook_family,trait_meta_proficiency_options,data,"retargeted from E2: options, proficiencies, subclass scaffolding, or class-support meta"
W6-PAR-05E1,trait:sacred_oath,missing_runtime_hook_family,trait_meta_proficiency_options,data,"retargeted from E2: options, proficiencies, subclass scaffolding, or class-support meta"
W6-PAR-05E1,trait:samurai,missing_runtime_hook_family,trait_meta_proficiency_options,data,"retargeted from E2: options, proficiencies, subclass scaffolding, or class-support meta"
W6-PAR-05E1,trait:school_of_abjuration,missing_runtime_hook_family,trait_meta_proficiency_options,data,"retargeted from E2: options, proficiencies, subclass scaffolding, or class-support meta"
W6-PAR-05E1,trait:school_of_conjuration,missing_runtime_hook_family,trait_meta_proficiency_options,data,"retargeted from E2: options, proficiencies, subclass scaffolding, or class-support meta"
W6-PAR-05E1,trait:school_of_divination,missing_runtime_hook_family,trait_meta_proficiency_options,data,"retargeted from E2: options, proficiencies, subclass scaffolding, or class-support meta"
W6-PAR-05E1,trait:school_of_enchantment,missing_runtime_hook_family,trait_meta_proficiency_options,data,"retargeted from E2: options, proficiencies, subclass scaffolding, or class-support meta"
W6-PAR-05E1,trait:school_of_evocation,missing_runtime_hook_family,trait_meta_proficiency_options,data,"retargeted from E2: options, proficiencies, subclass scaffolding, or class-support meta"
W6-PAR-05E1,trait:school_of_illusion,missing_runtime_hook_family,trait_meta_proficiency_options,data,"retargeted from E2: options, proficiencies, subclass scaffolding, or class-support meta"
W6-PAR-05E1,trait:school_of_necromancy,missing_runtime_hook_family,trait_meta_proficiency_options,data,"retargeted from E2: options, proficiencies, subclass scaffolding, or class-support meta"
W6-PAR-05E1,trait:school_of_transmutation,missing_runtime_hook_family,trait_meta_proficiency_options,data,"retargeted from E2: options, proficiencies, subclass scaffolding, or class-support meta"
W6-PAR-05E1,trait:scion_of_the_three,missing_runtime_hook_family,trait_meta_proficiency_options,data,"retargeted from E2: options, proficiencies, subclass scaffolding, or class-support meta"
W6-PAR-05E1,trait:scout,missing_runtime_hook_family,trait_meta_proficiency_options,data,"retargeted from E2: options, proficiencies, subclass scaffolding, or class-support meta"
W6-PAR-05F1,trait:sculpt_spells,missing_runtime_hook_family,trait_passive_defense_support,data,retargeted from E2: passive defense or support behavior
W6-PAR-05G2,trait:searing_sunburst,missing_runtime_hook_family,trait_resource_turn_gated,data,"retargeted from E2: resource, activation, or turn-gated runtime behavior"
W6-PAR-05G1D,trait:searing_vengeance,missing_runtime_hook_family,trait_survival_recovery_support,data,"survival, recovery, or resilience support family"
W6-PAR-05G2,trait:second_wind,missing_runtime_hook_family,trait_resource_turn_gated,data,"retargeted from E2: resource, activation, or turn-gated runtime behavior"
W6-PAR-05G2,trait:shadow_arts,missing_runtime_hook_family,trait_resource_turn_gated,data,"retargeted from E2: resource, activation, or turn-gated runtime behavior"
W6-PAR-05G2,trait:shadow_walk,missing_runtime_hook_family,trait_resource_turn_gated,data,"retargeted from E2: resource, activation, or turn-gated runtime behavior"
W6-PAR-05G1,trait:shadowy_dodge,missing_runtime_hook_family,trait_reaction_retaliation,data,"retargeted from E2: reaction, retaliation, or trigger-window combat behavior"
W6-PAR-05F1,trait:shadowy_figments,missing_runtime_hook_family,trait_passive_defense_support,data,retargeted from E2: passive defense or support behavior
W6-PAR-05G2,trait:sharpen_the_blade,missing_runtime_hook_family,trait_resource_turn_gated,data,"retargeted from E2: resource, activation, or turn-gated runtime behavior"
W6-PAR-05G1,trait:slayer_s_prey,missing_runtime_hook_family,trait_reaction_retaliation,data,"retargeted from E2: reaction, retaliation, or trigger-window combat behavior"
W6-PAR-05G1D,trait:slow_fall,missing_runtime_hook_family,trait_survival_recovery_support,data,"survival, recovery, or resilience support family"
W6-PAR-05F1,trait:song_of_rest_d12,missing_runtime_hook_family,trait_passive_defense_support,data,retargeted from E2: passive defense or support behavior
W6-PAR-05F1,trait:song_of_victory,missing_runtime_hook_family,trait_passive_defense_support,data,retargeted from E2: passive defense or support behavior
W6-PAR-05E1,trait:sorcerous_origin,missing_runtime_hook_family,trait_meta_proficiency_options,data,"retargeted from E2: options, proficiencies, subclass scaffolding, or class-support meta"
W6-PAR-05G1D,trait:spell_breaker,missing_runtime_hook_family,trait_survival_recovery_support,data,"survival, recovery, or resilience support family"
W6-PAR-05E1,trait:spellcasting_focus,missing_runtime_hook_family,trait_meta_proficiency_options,data,"retargeted from E2: options, proficiencies, subclass scaffolding, or class-support meta"
W6-PAR-05G2,trait:spellfire_burst,missing_runtime_hook_family,trait_resource_turn_gated,data,"retargeted from E2: resource, activation, or turn-gated runtime behavior"
W6-PAR-05G1,trait:spreading_spores,missing_runtime_hook_family,trait_reaction_retaliation,data,"retargeted from E2: reaction, retaliation, or trigger-window combat behavior"
W6-PAR-05G1,trait:stalker_s_flurry,missing_runtime_hook_family,trait_reaction_retaliation,data,"retargeted from E2: reaction, retaliation, or trigger-window combat behavior"
W6-PAR-05G2,trait:star_map,missing_runtime_hook_family,trait_resource_turn_gated,data,"retargeted from E2: resource, activation, or turn-gated runtime behavior"
W6-PAR-05G2,trait:steady_aim,missing_runtime_hook_family,trait_resource_turn_gated,data,"retargeted from E2: resource, activation, or turn-gated runtime behavior"
W6-PAR-05G2,trait:step_of_the_wind,missing_runtime_hook_family,trait_resource_turn_gated,data,"retargeted from E2: resource, activation, or turn-gated runtime behavior"
W6-PAR-05G2,trait:steps_of_night,missing_runtime_hook_family,trait_resource_turn_gated,data,"retargeted from E2: resource, activation, or turn-gated runtime behavior"
W6-PAR-05H2,trait:storm_guide,missing_runtime_hook_family,trait_transform_world,data,"retargeted from E2: transform, form-state, or world-linked behavior"
W6-PAR-05G1D,trait:strength_before_death,missing_runtime_hook_family,trait_survival_recovery_support,data,"survival, recovery, or resilience support family"
W6-PAR-05G1D,trait:strength_of_the_grave,missing_runtime_hook_family,trait_survival_recovery_support,data,"survival, recovery, or resilience support family"
W6-PAR-05G1,trait:superior_hunter_s_prey,missing_runtime_hook_family,trait_reaction_retaliation,data,"retargeted from E2: reaction, retaliation, or trigger-window combat behavior"
W6-PAR-05G1,trait:swarming_dispersal,missing_runtime_hook_family,trait_reaction_retaliation,data,"retargeted from E2: reaction, retaliation, or trigger-window combat behavior"
W6-PAR-05E1,trait:swarmkeeper,missing_runtime_hook_family,trait_meta_proficiency_options,data,"retargeted from E2: options, proficiencies, subclass scaffolding, or class-support meta"
W6-PAR-05E1,trait:swashbuckler,missing_runtime_hook_family,trait_meta_proficiency_options,data,"retargeted from E2: options, proficiencies, subclass scaffolding, or class-support meta"
W6-PAR-05G1,trait:tactical_shift,missing_runtime_hook_family,trait_reaction_retaliation,data,"retargeted from E2: reaction, retaliation, or trigger-window combat behavior"
W6-PAR-05G2,trait:tandem_footwork,missing_runtime_hook_family,trait_resource_turn_gated,data,"retargeted from E2: resource, activation, or turn-gated runtime behavior"
W6-PAR-05G2,trait:telepathic_speech,missing_runtime_hook_family,trait_resource_turn_gated,data,"retargeted from E2: resource, activation, or turn-gated runtime behavior"
W6-PAR-05E1,trait:tenets_of_devotion,missing_runtime_hook_family,trait_meta_proficiency_options,data,"retargeted from E2: options, proficiencies, subclass scaffolding, or class-support meta"
W6-PAR-05E1,trait:tenets_of_glory,missing_runtime_hook_family,trait_meta_proficiency_options,data,"retargeted from E2: options, proficiencies, subclass scaffolding, or class-support meta"
W6-PAR-05E1,trait:tenets_of_redemption,missing_runtime_hook_family,trait_meta_proficiency_options,data,"retargeted from E2: options, proficiencies, subclass scaffolding, or class-support meta"
W6-PAR-05E1,trait:tenets_of_the_ancients,missing_runtime_hook_family,trait_meta_proficiency_options,data,"retargeted from E2: options, proficiencies, subclass scaffolding, or class-support meta"
W6-PAR-05E1,trait:tenets_of_the_crown,missing_runtime_hook_family,trait_meta_proficiency_options,data,"retargeted from E2: options, proficiencies, subclass scaffolding, or class-support meta"
W6-PAR-05E1,trait:tenets_of_the_watchers,missing_runtime_hook_family,trait_meta_proficiency_options,data,"retargeted from E2: options, proficiencies, subclass scaffolding, or class-support meta"
W6-PAR-05E1,trait:tenets_of_vengeance,missing_runtime_hook_family,trait_meta_proficiency_options,data,"retargeted from E2: options, proficiencies, subclass scaffolding, or class-support meta"
W6-PAR-05H1,trait:tentacle_of_the_deeps,missing_runtime_hook_family,trait_summon_companion_mount,data,"retargeted from E2: summon, companion, familiar, or mount behavior"
W6-PAR-05E1,trait:thaumaturge,missing_runtime_hook_family,trait_meta_proficiency_options,data,"retargeted from E2: options, proficiencies, subclass scaffolding, or class-support meta"
W6-PAR-05G2,trait:the_third_eye,missing_runtime_hook_family,trait_resource_turn_gated,data,"retargeted from E2: resource, activation, or turn-gated runtime behavior"
W6-PAR-05E1,trait:thief,missing_runtime_hook_family,trait_meta_proficiency_options,data,"retargeted from E2: options, proficiencies, subclass scaffolding, or class-support meta"
W6-PAR-05E2,trait:thieves_cant,missing_runtime_hook_family,trait_meta_social_support,data,"retained in E2: honest social, access, exploration, or non-executing support behavior"
W6-PAR-05G2,trait:thunder_gauntlets,missing_runtime_hook_family,trait_resource_turn_gated,data,"retargeted from E2: resource, activation, or turn-gated runtime behavior"
W6-PAR-05G1D,trait:tides_of_chaos,missing_runtime_hook_family,trait_survival_recovery_support,data,"survival, recovery, or resilience support family"
W6-PAR-05G2,trait:timeless_body,missing_runtime_hook_family,trait_resource_turn_gated,data,"retargeted from E2: resource, activation, or turn-gated runtime behavior"
W6-PAR-05G1D,trait:tireless_spirit,missing_runtime_hook_family,trait_survival_recovery_support,data,"survival, recovery, or resilience support family"
W6-PAR-05E1,trait:training_in_war_and_song_bladesinging,missing_runtime_hook_family,trait_meta_proficiency_options,data,"retargeted from E2: options, proficiencies, subclass scaffolding, or class-support meta"
W6-PAR-05G2,trait:trance_of_order,missing_runtime_hook_family,trait_resource_turn_gated,data,"retargeted from E2: resource, activation, or turn-gated runtime behavior"
W6-PAR-05G2,trait:tranquility,missing_runtime_hook_family,trait_resource_turn_gated,data,"retargeted from E2: resource, activation, or turn-gated runtime behavior"
W6-PAR-05H2,trait:travel_along_the_tree,missing_runtime_hook_family,trait_transform_world,data,"retargeted from E2: transform, form-state, or world-linked behavior"
W6-PAR-05G2,trait:turn_the_tide,missing_runtime_hook_family,trait_resource_turn_gated,data,"retargeted from E2: resource, activation, or turn-gated runtime behavior"
W6-PAR-05G2,trait:turn_undead,missing_runtime_hook_family,trait_resource_turn_gated,data,"retargeted from E2: resource, activation, or turn-gated runtime behavior"
W6-PAR-05F1,trait:ultimate_combat_superiority,missing_runtime_hook_family,trait_passive_defense_support,data,retargeted from E2: passive defense or support behavior
W6-PAR-05G1,trait:unbreakable_majesty,missing_runtime_hook_family,trait_reaction_retaliation,data,"retargeted from E2: reaction, retaliation, or trigger-window combat behavior"
W6-PAR-05G1D,trait:uncanny_metabolism,missing_runtime_hook_family,trait_survival_recovery_support,data,"survival, recovery, or resilience support family"
W6-PAR-05G2,trait:undying_nature,missing_runtime_hook_family,trait_resource_turn_gated,data,"retargeted from E2: resource, activation, or turn-gated runtime behavior"
W6-PAR-05G2,trait:unerring_eye,missing_runtime_hook_family,trait_resource_turn_gated,data,"retargeted from E2: resource, activation, or turn-gated runtime behavior"
W6-PAR-05F1,trait:unfettered_mind,missing_runtime_hook_family,trait_passive_defense_support,data,retargeted from E2: passive defense or support behavior
W6-PAR-05G2,trait:unsettling_words,missing_runtime_hook_family,trait_resource_turn_gated,data,"retargeted from E2: resource, activation, or turn-gated runtime behavior"
W6-PAR-05F1,trait:unyielding_spirit,missing_runtime_hook_family,trait_passive_defense_support,data,retargeted from E2: passive defense or support behavior
W6-PAR-05G1,trait:vengeful_ancestors,missing_runtime_hook_family,trait_reaction_retaliation,data,"retargeted from E2: reaction, retaliation, or trigger-window combat behavior"
W6-PAR-05G2,trait:vigilant_blessing,missing_runtime_hook_family,trait_resource_turn_gated,data,"retargeted from E2: resource, activation, or turn-gated runtime behavior"
W6-PAR-05G1,trait:violent_attraction,missing_runtime_hook_family,trait_reaction_retaliation,data,"retargeted from E2: reaction, retaliation, or trigger-window combat behavior"
W6-PAR-05G1D,trait:vitality_of_the_tree,missing_runtime_hook_family,trait_survival_recovery_support,data,"survival, recovery, or resilience support family"
W6-PAR-05G2,trait:volley,missing_runtime_hook_family,trait_resource_turn_gated,data,"retargeted from E2: resource, activation, or turn-gated runtime behavior"
W6-PAR-05G1,trait:wails_from_the_grave,missing_runtime_hook_family,trait_reaction_retaliation,data,"retargeted from E2: reaction, retaliation, or trigger-window combat behavior"
W6-PAR-05G1,trait:war_god_s_blessing,missing_runtime_hook_family,trait_reaction_retaliation,data,"retargeted from E2: reaction, retaliation, or trigger-window combat behavior"
W6-PAR-05G2,trait:war_priest,missing_runtime_hook_family,trait_resource_turn_gated,data,"retargeted from E2: resource, activation, or turn-gated runtime behavior"
W6-PAR-05E1,trait:warrior_of_mercy,missing_runtime_hook_family,trait_meta_proficiency_options,data,"retargeted from E2: options, proficiencies, subclass scaffolding, or class-support meta"
W6-PAR-05E1,trait:warrior_of_shadow,missing_runtime_hook_family,trait_meta_proficiency_options,data,"retargeted from E2: options, proficiencies, subclass scaffolding, or class-support meta"
W6-PAR-05E1,trait:warrior_of_the_elements,missing_runtime_hook_family,trait_meta_proficiency_options,data,"retargeted from E2: options, proficiencies, subclass scaffolding, or class-support meta"
W6-PAR-05E1,trait:warrior_of_the_open_hand,missing_runtime_hook_family,trait_meta_proficiency_options,data,"retargeted from E2: options, proficiencies, subclass scaffolding, or class-support meta"
W6-PAR-05E1,trait:way_of_mercy,missing_runtime_hook_family,trait_meta_proficiency_options,data,"retargeted from E2: options, proficiencies, subclass scaffolding, or class-support meta"
W6-PAR-05E1,trait:way_of_shadow,missing_runtime_hook_family,trait_meta_proficiency_options,data,"retargeted from E2: options, proficiencies, subclass scaffolding, or class-support meta"
W6-PAR-05E1,trait:way_of_the_ascendant_dragon,missing_runtime_hook_family,trait_meta_proficiency_options,data,"retargeted from E2: options, proficiencies, subclass scaffolding, or class-support meta"
W6-PAR-05E1,trait:way_of_the_astral_self,missing_runtime_hook_family,trait_meta_proficiency_options,data,"retargeted from E2: options, proficiencies, subclass scaffolding, or class-support meta"
W6-PAR-05E1,trait:way_of_the_drunken_master,missing_runtime_hook_family,trait_meta_proficiency_options,data,"retargeted from E2: options, proficiencies, subclass scaffolding, or class-support meta"
W6-PAR-05E1,trait:way_of_the_four_elements,missing_runtime_hook_family,trait_meta_proficiency_options,data,"retargeted from E2: options, proficiencies, subclass scaffolding, or class-support meta"
W6-PAR-05E1,trait:way_of_the_kensei,missing_runtime_hook_family,trait_meta_proficiency_options,data,"retargeted from E2: options, proficiencies, subclass scaffolding, or class-support meta"
W6-PAR-05E1,trait:way_of_the_long_death,missing_runtime_hook_family,trait_meta_proficiency_options,data,"retargeted from E2: options, proficiencies, subclass scaffolding, or class-support meta"
W6-PAR-05E1,trait:way_of_the_open_hand,missing_runtime_hook_family,trait_meta_proficiency_options,data,"retargeted from E2: options, proficiencies, subclass scaffolding, or class-support meta"
W6-PAR-05G2,trait:wholeness_of_body,missing_runtime_hook_family,trait_resource_turn_gated,data,"retargeted from E2: resource, activation, or turn-gated runtime behavior"
W6-PAR-05E1,trait:winter_walker,missing_runtime_hook_family,trait_meta_proficiency_options,data,"retargeted from E2: options, proficiencies, subclass scaffolding, or class-support meta"
W6-PAR-05G1,trait:withdraw_cost_1d6,missing_runtime_hook_family,trait_reaction_retaliation,data,"retargeted from E2: reaction, retaliation, or trigger-window combat behavior"
W6-PAR-05E1,trait:wizardly_quill,missing_runtime_hook_family,trait_meta_proficiency_options,data,"retargeted from E2: options, proficiencies, subclass scaffolding, or class-support meta"
W6-PAR-05G2,trait:wolf,missing_runtime_hook_family,trait_resource_turn_gated,data,"retargeted from E2: resource, activation, or turn-gated runtime behavior"
W6-PAR-05F1,trait:words_of_creation,missing_runtime_hook_family,trait_passive_defense_support,data,retargeted from E2: passive defense or support behavior
W6-PAR-05G1,trait:wrath_of_the_sea,missing_runtime_hook_family,trait_reaction_retaliation,data,"retargeted from E2: reaction, retaliation, or trigger-window combat behavior"
W6-PAR-05G2,trait:zealous_presence,missing_runtime_hook_family,trait_resource_turn_gated,data,"retargeted from E2: resource, activation, or turn-gated runtime behavior"
W6-PAR-05F1,trait:aura_of_conquest,missing_runtime_hook_family,trait_passive_defense_support,data,passive defense or support family
W6-PAR-05F1,trait:aura_of_hate,missing_runtime_hook_family,trait_passive_defense_support,data,passive defense or support family
W6-PAR-05F1,trait:aura_of_malevolence,missing_runtime_hook_family,trait_passive_defense_support,data,passive defense or support family
W6-PAR-05F1,trait:blazing_revival,missing_runtime_hook_family,trait_passive_defense_support,data,passive defense or support family
W6-PAR-05F1,trait:blessed_healer,missing_runtime_hook_family,trait_passive_defense_support,data,passive defense or support family
W6-PAR-05F1,trait:blessed_strikes,missing_runtime_hook_family,trait_passive_defense_support,data,passive defense or support family
W6-PAR-05F1,trait:bulwark,missing_runtime_hook_family,trait_passive_defense_support,data,passive defense or support family
W6-PAR-05F1,trait:bulwark_of_force,missing_runtime_hook_family,trait_passive_defense_support,data,passive defense or support family
W6-PAR-05F1,trait:celestial_resilience,missing_runtime_hook_family,trait_passive_defense_support,data,passive defense or support family
W6-PAR-05F1,trait:cleansing_touch,missing_runtime_hook_family,trait_passive_defense_support,data,passive defense or support family
W6-PAR-05F1,trait:dampen_elements,missing_runtime_hook_family,trait_passive_defense_support,data,passive defense or support family
W6-PAR-05F1,trait:dampening_field,missing_runtime_hook_family,trait_passive_defense_support,data,passive defense or support family
W6-PAR-05F1,trait:defensive_field,missing_runtime_hook_family,trait_passive_defense_support,data,passive defense or support family
W6-PAR-05F1,trait:defensive_flourish,missing_runtime_hook_family,trait_passive_defense_support,data,passive defense or support family
W6-PAR-05F1,trait:defensive_tactics,missing_runtime_hook_family,trait_passive_defense_support,data,passive defense or support family
W6-PAR-05F1,trait:disciple_of_life,missing_runtime_hook_family,trait_passive_defense_support,data,passive defense or support family
W6-PAR-05F1,trait:divine_foreknowledge,missing_runtime_hook_family,trait_passive_defense_support,data,passive defense or support family
W6-PAR-05F1,trait:empowered_healing,missing_runtime_hook_family,trait_passive_defense_support,data,passive defense or support family
W6-PAR-05F1,trait:entropic_ward,missing_runtime_hook_family,trait_passive_defense_support,data,passive defense or support family
W6-PAR-05F1,trait:flurry_of_healing_and_harm,missing_runtime_hook_family,trait_passive_defense_support,data,passive defense or support family
